央卫频道C,#genre#
湖南卫视HD,http://223.82.250.72/live/hdhunanstv/1.m3u8
湖南卫视HD,http://39.134.168.91/PLTV/1/224/3221225518/index.m3u8
江西卫视HD,http://117.169.120.140:8080/live/jiangxistv/.m3u8
江西卫视HD,http://39.134.168.91/PLTV/1/224/3221225588/index.m3u8
辽宁卫视HD,http://39.134.168.91/PLTV/1/224/3221225590/index.m3u8
山东卫视HD,http://39.134.168.91/PLTV/1/224/3221225542/index.m3u8
康巴卫视HD,http://scgctvshow.sctv.com/hdlive/kangba/1.m3u8
康巴卫视HD,http://scgctvshow.sctv.com/hdlive/kangba/index.m3u8
深圳卫视HD,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225645/index.m3u8
深圳卫视HD,http://39.134.168.91/PLTV/1/224/3221225534/index.m3u8
深圳卫视HD,http://223.82.250.72/live/hdshenzhenstv/1.m3u8
深圳东部HD,http://liveplay.sznews.com/66_norecord_live/343.m3u8
四川卫视HD,http://scgctvshow.sctv.com/scgc/sctv1deu5453w/index.m3u8
四川文化旅游HD,http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
四川新闻HD,http://scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
四川影视HD,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
成都1HD,http://live.826pc.com/cdtv/live.php?id=1
成都5HD,http://live.826pc.com/cdtv/live.php?id=5
海南卫视HD,http://livelyws.chinamcache.com/lyws/zb01.m3u8?auth_key=1593241343-0-0-90b80e74457c94b2015f9428a1cb9b0e
云南频道HD,http://117.169.120.162:8080/wh7f454c46tw1019109020_1395426263/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221226188/index.m3u8
新华社英文HD,http://source07.v.news.cn/live/CNC_EN/playlist.m3u8
新华社中文HD,http://source07.v.news.cn/live/CNC_CN/playlist.m3u8
凤凰中文HD,http://223.110.245.138/PLTV/3/224/3221226922/index.m3u8
凤凰中文HD,http://223.82.250.72/live/fhchinese/1.m3u8
凤凰中文HD,http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8
凤凰中文HD,http://117.169.124.37:6610/ysten-businessmobile/live/fhchinese/1.m3u8
凤凰中文HD,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8
凤凰中文HD,http://117.169.120.138:8080/live/fhchinese/.m3u8
凤凰中文HD,http://117.169.124.37:6610/ysten-businessmobile/live/fhchinese/1.m3u8
凤凰中文HD,http://117.169.120.138:8080/live/fhchinese/index.m3u8
凤凰中文HD,http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8
凤凰中文台HD,http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8
凤凰香港HD,http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8
凤凰香港HD,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
凤凰香港HD,http://223.110.245.137/PLTV/3/224/3221226975/index.m3u8
凤凰香港HD,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
凤凰香港HD,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
凤凰香港HD,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
凤凰香港HD,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8?icpid=88888888&from=0&hms_devid=3804
凤凰资讯台HD,http://117.169.124.43:6610/ysten-businessmobile/live/fhzixun/index.m3u8
凤凰资讯HD,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
凤凰资讯HD,http://223.82.250.72/live/fhzixun/1.m3u8
凤凰资讯HD,http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8
凤凰资讯HD,http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8
凤凰资讯HD,http://117.169.120.138:8080/live/fhzixun/.m3u8
凤凰资讯HD,http://223.110.245.136/PLTV/3/224/3221226923/index.m3u8
凤凰资讯HD,http://117.169.124.43:6610/ysten-businessmobile/live/fhzixun/index.m3u8
点掌财经HD,http://cclive.aniu.tv/live/anzb.m3u8
亚洲新闻HD,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
澳门卫视HD,http://61.244.22.4/ch3/ch3.live/chunklist_w72827378.m3u8
澳门卫视HD,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳视澳门HD,http://61.244.22.4/ch1/ch1.live/master.m3u8
澳视葡文HD,http://61.244.22.4/ch2/ch2.live/chunklist_w1632175875.m3u8
澳视葡文HD,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳视体育HD,http://61.244.22.4/ch4/sport_ch4.live/playlist.m3u8
澳视卫星HD,http://61.244.22.5/ch3/ch3.live/chunklist_w30461384.m3u8
澳视卫星HD,http://61.244.22.4/ch3/ch3.live/chunklist_w346774691.m3u8
澳视卫星HD,http://61.244.22.4/ch3/ch3.live/master.m3u8
澳视资讯HD,http://61.244.22.5/ch2/_definst_/ch2.live/playlist.m3u8
点掌财经HD,http://cclive2.aniu.tv/live/anzb.m3u8
儒释道经HD,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
大爱一台HD,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱海外HD,https://pulltv3.wanfudaluye.com/live/tv3.m3u8
狗狗宠物HD,http://video.blivenyc.com/broadcast/prod/2061/22/file-3192k.m3u8
意大利V2 音乐频道HD,http://de1se01.v2beat.live/playlist.m3u8
Darcizzle电视HD,http://30a-tv.com/darcizzle.m3u8
亚洲新闻HD,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
CNN HD,http://live.cnnindonesia.com/livecnn/smil:cnntv.smil/chunklist.m3u8
意大利V2 音乐HD,http://de1se01.v2beat.live/playlist.m3u8
CHC动作电影HD,http://125.210.152.18:9090/live/DZDYHD.m3u8
CHC家庭电影HD,http://125.210.152.18:9090/live/JTYYHD.m3u8
yy电影HD,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
影视文艺 HD,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
文化旅游 HD,http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
经济频道 HD,http://scgctvshow.sctv.com/hdlive/sctv3/1.m3u8
非遗美食HD,http://hls-ott-zhibo.wasu.tv/live/181/index.m3u8
紫砂频道HD,http://live-dft-hls-yf.jstv.com/live/yixing_zs/online.m3u8
茶頻道HD,http://125.210.152.18:9090/live/CPD.m3u8
風尚音樂HD,http://125.210.152.18:9090/live/FSYY.m3u8
高清娛樂HD,http://125.210.152.18:9090/live/GQYL.m3u8
快樂垂釣HD,http://125.210.152.18:9090/live/KLCD.m3u8
百家讲坛HD,http://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/546203a226224a1c9771a435022e7dea/2000.m3u8
第一财经HD,http://39.134.39.37/PLTV/88888888/224/3221226172/index.m3u8
古装剧场HD,http://hls-ott-zhibo.wasu.tv/live/442/index.m3u8
晋江公共HD,http://live.china-latv.com/channel2/sd/live.m3u8
靖江新闻HD,http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
乐山新闻HD,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
娄底综合HD,http://218.77.102.118:1935/live/zonghe/playlist.m3u8
娄底综合HD,http://mms.ldntv.cn:1935/live/zonghe/playlist.m3u8
生活时尚HD,http://39.134.168.91/PLTV/1/224/3221225498/index.m3u8
中国交通HD,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=7
新視覺HD,http://125.210.152.18:9090/live/XSJHD_H265.m3u8
河北农民HD,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/jiangxistv/1.m3u8
南京少儿HD,http://223.82.250.72/live/hdbeijingstv/1.m3u8
六安公共频道HD,http://live.china-latv.com/channel2/sd/live.m3u8
六安新闻综合HD,http://live.china-latv.com/channel1/sd/live.m3u8
宜兴新闻频道HD,http://live-dft-hls-yf.jstv.com/live/yixing_xw/online.m3u8
宜兴电视紫砂频道HD,http://live-dft-hls-yf.jstv.com/live/yixing_zs/online.m3u8
嵊州综合HD,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
衡水新闻综合HD,http://hls.hsrtv.cn/hls/hstv1.m3u8
金昌综合频道HD,http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8
金昌公共频道HD,http://stream4.liveyun.hoge.cn/ch01/sd/live.m3u8
新罗电视一套HD,http://stream.lyxltv.com/xltv/sd/live.m3u8
黄骅一套HD,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
霸州少儿频道HD,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
株洲新闻综合HD,http://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8
滨海新闻综合HD,http://223.82.250.72/live/hdhunanstv/1.m3u8
倒霉特熊HD,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
反转星球HD,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
云朵妈妈HD,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
熊大熊二HD,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
熊大过年HD,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
猪侠英雄HD,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0f03b08bc7b042358144617000fd2931/1200.m3u8
央卫频道B,#genre#
CCTV1綜合,http://39.135.138.60:18890/PLTV/88888910/224/3221225618/index.m3u8
CCTV2財經,http://39.135.138.60:18890/PLTV/88888910/224/3221225619/index.m3u8
CCTV3綜藝,http://39.135.138.60:18890/PLTV/88888910/224/3221225634/index.m3u8
CCTV4中文國際,http://39.135.138.60:18890/PLTV/88888910/224/3221225621/index.m3u8
CCTV5體育,http://39.135.138.60:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV5+體育賽事,http://39.135.138.60:18890/PLTV/88888910/224/3221225649/index.m3u8
CCTV6電影,http://39.135.138.60:18890/PLTV/88888910/224/3221225632/index.m3u8
CCTV7國防軍事,http://39.135.138.60:18890/PLTV/88888910/224/3221225624/index.m3u8
CCTV8電視劇,http://39.135.138.60:18890/PLTV/88888910/224/3221225631/index.m3u8
CCTV9紀錄,http://39.135.138.60:18890/PLTV/88888910/224/3221225626/index.m3u8
CCTV10科教,http://39.135.138.58:18890/PLTV/88888910/224/3221225627/index.m3u8
CCTV11戲曲,http://39.135.138.58:18890/PLTV/88888910/224/3221225628/index.m3u8
CCTV12社會與法,http://39.135.138.60:18890/PLTV/88888910/224/3221225629/index.m3u8
CCTV13新聞,http://39.135.138.60:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV14少兒,http://39.135.138.60:18890/PLTV/88888910/224/3221225639/index.m3u8
CCTV15音樂,http://39.135.138.60:18890/PLTV/88888910/224/3221225641/index.m3u8
CCTV17農業農村,http://39.135.138.60:18890/PLTV/88888910/224/3221225908/index.m3u8
CCTV-3蓝光1,http://117.169.124.36:6610/ysten-businessmobile/live/cctv-3/1.m3u8
CCTV-3蓝光2,http://111.63.117.13:6060/030000001000/CCTV-3/CCTV-3.m3u8
CCTV-5+蓝光3,http://117.169.124.46:6410/ysten-businessmobile/live/hdcctv05plus/1.m3u8
CCTV-6蓝光1,http://223.110.243.139/PLTV/3/224/3221225548/index.m3u8
CCTV-6蓝光2,http://117.169.124.36:6610/ysten-businessmobile/live/cctv-6/1.m3u8
CCTV-8蓝光1,http://117.169.124.36:6610/ysten-businessmobile/live/cctv-8/1.m3u8
纯享4K,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225786/index.m3u8
爱上4K,http://39.134.24.220/PLTV/88888888/224/3221226005/index.m3u8
CCTV2 HD,http://117.169.120.160:8080/live/cctv-2/1.m3u8
CCTV-4高清@1,http://117.169.120.140:8080/live/cctv-4/.m3u8
CCTV-11高清,http://117.169.120.140:8080/live/cctv-11/.m3u8
CCTV-13高清@1,http://117.169.120.140:8080/live/cctv-13/.m3u8
CCTV-15高清,http://117.169.120.140:8080/live/cctv-15/.m3u8
欢笑剧场4K1,http://223.110.243.212/PLTV/3/224/3221227715/index.m3u8
欢笑剧场4K2,http://39.134.39.38/PLTV/88888888/224/3221226203/index.m3u8
冬奥纪实,http://117.169.120.160:8080/live/HD-8000k-1080P-beijingjishi/1.m3u8
天津卫视蓝光1,http://39.134.66.66/PLTV/88888888/224/3221225665/index.m3u8
东方卫视蓝光1,http://39.135.138.59:18890/PLTV/88888910/224/3221225659/index.m3u8
浙江卫视蓝光2,http://223.110.243.173/PLTV/3/224/3221227215/index.m3u8
江苏卫视蓝光1,http://39.134.39.39/PLTV/88888888/224/3221226157/index.m3u8
东南卫视蓝光1,http://117.169.124.37:6610/ysten-businessmobile/live/dongnanstv/yst.m3u8
东南卫视蓝光3,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
湖北卫视蓝光3,http://223.110.243.171/PLTV/3/224/3221227211/index.m3u8
深圳卫视蓝光1,http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8
深圳卫视蓝光2,http://223.110.243.171/PLTV/3/224/3221227217/index.m3u8
辽宁卫视蓝光3,http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227410/index.m3u8
龙江卫视蓝光1,http://39.134.116.30:8080/PLTV/88888910/224/3221225690/index.m3u8
河南卫视超清2,http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221225815/index.m3u8
云南卫视超清1,http://223.110.245.159/ott.js.chinamobile.com/PLTV/3/224/3221225838/index.m3u8
甘肃卫视蓝光1,http://39.134.39.39/PLTV/88888888/224/3221226240/index.m3u8
宁夏卫视超清1,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221225842/index.m3u8
宁夏卫视超清2,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8
新疆卫视高清2,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8
西藏卫视高清2,http://39.134.115.163:8080/PLTV/88888910/224/3221225723/index.m3u8
内蒙卫视蓝光1,http://live.m2oplus.nmtv.cn/1/sd/live.m3u8
内蒙卫视超清2,http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221225836/index.m3u8
南方卫视高清2,http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221227005/index.m3u8
CHC动作电影,http://125.210.152.18:9090/live/DZDYHD_H265.m3u8
珠峰基站4K,http://117.136.154.98/PLTV/88888888/224/3221225753/index.m3u8
华侨城FHD,http://117.156.28.119/270000001111/1110000028/index.m3u8
数码时代高清,http://yd-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
NewTV超级体育FHD,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV动画王国,http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221225555/index.m3u8
IPTV5+蓝光,http://39.134.39.39/PLTV/88888888/224/3221226273/index.m3u8
SiTV动漫秀场FHD,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
SiTV都市剧场FHD,http://39.134.39.39/PLTV/88888888/224/3221226176/index.m3u8
SiTV欢笑剧场FHD,http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
SiTV极速汽车FHD,http://39.134.39.39/PLTV/88888888/224/3221226195/index.m3u8
SiTV新视觉 1080,http://140.207.241.2:8080/live/program/live/xsjhd/4000000/mnf.m3u8
SiTV动漫秀场 1080,http://140.207.241.2:8080/live/program/live/dmxchd/4000000/mnf.m3u8
SiTV游戏风云 1080,http://140.207.241.2:8080/live/program/live/yxfyhd/4000000/mnf.m3u8
SiTV劲爆体育 1080,http://140.207.241.2:8080/live/program/live/jbtyhd/4000000/mnf.m3u8
SiTV魅力足球 1080,http://140.207.241.2:8080/live/program/live/mlyyhd/4000000/mnf.m3u8
SiTV欢笑剧场 1080,http://140.207.241.2:8080/live/program/live/hxjchd/4000000/mnf.m3u8
SiTV极速汽车 1080,http://140.207.241.2:8080/live/program/live/jsqchd/4000000/mnf.m3u8
SiTV生活时尚 1080,http://140.207.241.2:8080/live/program/live/shsshd/4000000/mnf.m3u8
SiTV全纪实 1080,http://140.207.241.2:8080/live/program/live/qjshd/4000000/mnf.m3u8
SiTV都市剧场 1080,http://140.207.241.2:8080/live/program/live/dsjchd/4000000/mnf.m3u8
SiTV法治天地 540,http://140.207.241.2:8080/live/program/live/fztd/1300000/mnf.m3u8
SiTV金色频道 540,http://140.207.241.2:8080/live/program/live/jingsepd/1300000/mnf.m3u8
SiTV七彩戏剧 540,http://140.207.241.2:8080/live/program/live/qcxj/1300000/mnf.m3u8
SiTV东方财经 540,http://140.207.241.2:8080/live/program/live/dfcj/1300000/mnf.m3u8
北京纪实,http://39.134.115.163:8080/PLTV/88888910/224/3221225676/index.m3u8
上海教育,http://live.setv.sh.cn/slive/shedu02_1200k.m3u8
上海新闻,http://183.207.255.188/live/program/live/xwzhhd/4000000/mnf.m3u8
上海影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
上海外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8
上海法制,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8
上海财经,http://183.207.255.188/live/program/live/dfcj/1300000/mnf.m3u8
上海戏曲,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8
上海生活,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
上海纪实,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
甘肃都市蓝光,http://39.134.39.39/PLTV/88888888/224/3221226248/index.m3u8
甘肃公共蓝光,http://39.134.39.37/PLTV/88888888/224/3221226250/index.m3u8
甘肃经济蓝光,http://39.134.39.39/PLTV/88888888/224/3221226252/index.m3u8
甘肃少儿蓝光,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
甘肃文化影视蓝光,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
兰州公共频道蓝光,http://39.134.39.39/PLTV/88888888/224/3221226244/index.m3u8
兰州生活经济蓝光,http://39.134.39.39/PLTV/88888888/224/3221226285/index.m3u8
兰州新闻综合蓝光,http://39.134.39.39/PLTV/88888888/224/3221226242/index.m3u8
兰州综艺体育蓝光,http://39.134.39.39/PLTV/88888888/224/3221226246/index.m3u8
浙江柯桥综合,http://live.scbtv.cn/hls/news/index.m3u8
浙江柯桥时尚台,http://live.scbtv.cn/hls/qfc/index.m3u8
浙江影视台,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江少儿台,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江教育台,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江钱江台,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江休闲台,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江经济台,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江新闻台,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江留学世界台,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8
浙江舟山综合台,http://live.wifizs.cn/xwzh/sd/live.m3u8
浙江舟山生活台,http://live.wifizs.cn/ggsh/sd/live.m3u8
浙江绍兴综合台,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
浙江绍兴影视台,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
浙江绍兴公共台,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
湖北孝感新闻综合,http://xiaogan.live.cjyun.org/video/s10139-xg/index.m3u8
湖北孝感公共频道,http://xiaogan.live.cjyun.org/video/s10139-shpd/index.m3u8
湖北大悟综合,http://yunshangdawu.live.tempsource.cjyun.org/videotmp/s10129-dwzhpd.m3u8
湖北大冶一套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102-TC1T.m3u8
湖北大冶二套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102-TC2T.m3u8
湖北嘉鱼新闻综合,http://jiayu.live.tempsource.cjyun.org/videotmp/s10131-jyzh.m3u8
湖北鹤峰综合频道,http://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv.m3u8
湖北广水新闻频道,http://guangshui.live.tempsource.cjyun.org/videotmp/s10146-GSXW.m3u8
湖南娄底综合台,http://mms.ldntv.cn:1935/live/zonghe/playlist.m3u8
湖南湘潭综合台,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湖南张家界公共,http://stream.zjjrtv.com/zjjtv2/hd/live.m3u8
江苏吴江综合台,http://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8
江苏张家港综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
江苏张家港民生,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
江苏连云港综合,http://live.lyg1.com/zhpd/sd/live.m3u8
江苏连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8
江苏淮安综合,http://stream.habctv.com/xwzh/sd/live.m3u8
江苏淮安公共,http://stream.habctv.com/hagg/sd/live.m3u8
